,Id,OwnerUserId,CreationDate,ClosedDate,Score,Title,Tags
2050,37413070,3855154.0,2016-05-24T12:06:20Z,,2,Yii2 mongodb relational searching,php mongodb yii2 yii2-model
2051,30090260,2711576.0,2015-05-07T01:10:54Z,,4,Cordova Camera to take multiple pictures one after another,android cordova camera phonegap-build
2052,33698640,2903180.0,2015-11-13T17:34:32Z,,0,How do you find a url behind an html submit button?,python html
2053,32622150,4175320.0,2015-09-17T03:28:04Z,,0,How can I transfer data to html page from Web API redirect?,c# asp.net-mvc asp.net-web-api asp.net-web-api2
2054,19074750,1424941.0,2013-09-29T05:27:44Z,,1,Quick update with laravel 4 eloquent and javascript,php jquery laravel laravel-4 eloquent
2055,24797440,3399000.0,2014-07-17T07:31:52Z,,1,Run as Eclipse Application,eclipse emf
2056,32175320,4297047.0,2015-08-24T05:59:39Z,2015-08-24T08:46:08Z,1,memory allocation in python,python-3.x dynamic-memory-allocation
2057,39051640,6365790.0,2016-08-20T07:27:41Z,,0,Header menu size not responsive,html css html5
2058,16121220,716294.0,2013-04-20T14:06:45Z,,0,How to obtain number of FB likes programatically,ruby-on-rails koala
2059,21376190,1950673.0,2014-01-27T08:37:39Z,,0,Innodb Error After Master Server Migration,mysql innodb replication database-migration
2060,4927350,587817.0,2011-02-07T22:23:05Z,,3,EF Table-per-hierarchy mapping,entity-framework entity-framework-4
2061,6098970,652693.0,2011-05-23T14:57:38Z,,30,Are Mixin class __init__ functions not automatically called in python?,python inheritance multiple-inheritance mixins
2062,29870210,4832789.0,2015-04-25T20:12:41Z,,11,Doctrine 2 Migrations Workflow,php doctrine2 zend-framework2 data-migration
2063,39002200,6723950.0,2016-08-17T16:47:39Z,,2,Looking for browser notifications that include user input,javascript jquery browser notifications
2064,4654470,570800.0,2011-01-11T05:19:26Z,,0,Various <li> links usage but only work one <li> link for navigation bar,html
2065,31747650,446368.0,2015-07-31T13:41:04Z,,2,Aliases too long for @ManyToMany associations,java oracle hibernate
2066,6495020,382180.0,2011-06-27T15:11:40Z,,0,Jsf 2.0 performance gain,jsf jsf-2
2067,39825500,5289402.0,2016-10-03T06:16:28Z,,1,buiding a dropdown with json,javascript json node.js jade
2068,22777830,1511783.0,2014-04-01T05:52:12Z,,0,How to add toolbar to the sencha touch 2 list item?,sencha-touch
2069,18694510,995926.0,2013-09-09T08:44:19Z,,2,Themeing the Popup of the ShareActionProvider from ActionBarSherlock,android themes actionbarsherlock android-theme shareactionprovider
2070,23237960,2798389.0,2014-04-23T07:42:29Z,,1,JavaFX8 Accordion animation low framerate,java performance animation javafx frame-rate
2071,32321380,5286381.0,2015-08-31T23:26:12Z,,4,Java Window Size Limitations on OSX Yosemite (10.10.5),java osx window
2072,14743060,1071756.0,2013-02-07T03:32:59Z,,13,"R, ggplot - Graphs sharing the same y-axis but with different x-axis scales",r ggplot2
2073,5602780,699615.0,2011-04-09T03:59:28Z,,14,iTunesConnect - Bundle ID Suffix,itunesconnect
2074,14575180,1106924.0,2013-01-29T03:26:43Z,,0,perl Undefined subroutine &Net::SNMPTrapd::pack_sockaddr_in,perl
2075,28994650,1890135.0,2015-03-11T18:32:38Z,,1,ember cli freezes on IE11 says not responding due to long running script,ember.js internet-explorer-11 ember-cli
2076,1056020,107183.0,2009-06-28T23:17:22Z,,0,Linux sockets communicating with QTcpSockets in Qt 4,linux qt tcp qt4
2077,37798740,2063361.0,2016-06-13T20:38:34Z,,0,Django Celery: Model object does not exists within the celery's task (ATOMIC_REQUESTS=False),django django-models django-orm django-celery celery-task
2078,4245790,138026.0,2010-11-22T13:20:00Z,,0,Auto fill a windows desktop application login screen in .net,c# .net windows
2079,37957120,5331859.0,2016-06-22T01:30:03Z,,0,Rails: User not being created with proper default role,ruby-on-rails model-view-controller devise user cancancan
2080,10229610,605156.0,2012-04-19T13:54:48Z,,2,ctime() and date/time conversion,c++ linux string date ctime
2081,16723210,1727979.0,2013-05-23T20:22:14Z,,0,Cpanel Java Email Client Program,java email smtp cpanel
2082,13793960,824265.0,2012-12-10T01:53:45Z,,1,Play YouTube video in sync across multiple clients,javascript api node.js youtube
2083,38561300,602340.0,2016-07-25T06:48:18Z,,1,How to get around greedy rd?,c++ boost-spirit boost-spirit-x3
2084,8187360,1025209.0,2011-11-18T18:36:32Z,,3,Why CodeContracts Static Analyzer doesn't make warnings?,c# c#-4.0 code-contracts contracts
2085,32604020,2511687.0,2015-09-16T08:59:46Z,,0,Deploy Files after build jenkins,jenkins jenkins-plugins
2086,10463660,764730.0,2012-05-05T16:12:12Z,2013-10-18T06:01:53Z,-2,Link that allows web visitors to call admin,php javascript phonecalls
2087,23848580,3194066.0,2014-05-24T18:54:54Z,,0,sqlexception was unhandled in c#,c#
2088,7645310,156406.0,2011-10-04T08:45:32Z,,2,Unzip files with node.js on Windows,windows node.js zip zlib unzip
2089,39594340,6825744.0,2016-09-20T12:38:17Z,,0,Can not read memory stream c#,c# exception stream streamreader memorystream
2090,3167010,,2010-07-02T15:19:39Z,,0,Timed windows service crashing due to multiple threads running,c# multithreading windows-services timer
2091,5072810,521706.0,2011-02-22T00:24:49Z,2012-11-10T16:00:01Z,2,C# / Object Oriented concepts book with code examples,c# oop
2092,39185140,6611486.0,2016-08-27T19:50:20Z,,0,QPainter user defined shape and size,python-3.x pyqt4 qtgui qpainter
2093,909910,71713.0,2009-05-26T10:05:10Z,,1,how to find the execution path of a installed software,c# windows
2094,8347060,1076028.0,2011-12-01T19:23:02Z,,4,How to pass recordId to model constructor from partial view rendered from a button click,jquery asp.net-mvc razor
2095,14556070,2016999.0,2013-01-28T05:40:58Z,,0,Set today as a start day of the month in date picker,javascript jquery-ui-datepicker
2096,35037840,5077654.0,2016-01-27T12:47:40Z,,0,Error: package âXLConnectJarsâ could not be loaded in mac os,java r xlconnect
2097,21994790,3269475.0,2014-02-24T17:33:45Z,,1,How to Calculate Instability and Abstractness,dart
2098,18503080,712077.0,2013-08-29T05:39:46Z,,0,Simultaneous connection to HSQLDB - the call never returns,java database hsqldb
2099,9744750,661136.0,2012-03-16T21:28:09Z,,0,asp:ModalPopupExtender button causing postback on main page,asp.net modalpopupextender
2100,25173400,2884981.0,2014-08-07T02:54:13Z,,-1,Overlaying an image without stretching the CSS row,css image
2101,24896900,2184584.0,2014-07-22T20:07:52Z,,0,Android Up Indicator Icon,android
2102,1909350,211528.0,2009-12-15T18:17:32Z,,3,Query regarding drawing TikZ figure,latex tikz
2103,27436050,915484.0,2014-12-12T02:48:40Z,,19,"Debugging with Android Studio stuck at ""Waiting For Debugger"" forever",android android-studio android-debug
2104,2936600,353751.0,2010-05-29T21:03:46Z,,0,Error while attempting to output data onto console in xcode,objective-c xcode console
2105,23545230,3561779.0,2014-05-08T14:48:58Z,,-1,Disabling an image just as you can do with a button,html image button javascript
2106,34013930,2845280.0,2015-12-01T06:26:04Z,,13,error C4592: symbol will be dynamically initialized. VS2015.1 static const std::vector field,c++ visual-c++ visual-studio-2015
2107,30312850,4828959.0,2015-05-18T21:08:12Z,,1,Set default ringtone with a ringtone from server,android
2108,33759570,5151329.0,2015-11-17T14:35:02Z,,0,How to save image in local storage using spring mvc and how upload image through postman?,java spring-mvc
2109,6548250,750399.0,2011-07-01T12:57:28Z,,0,pushnotification not working when server changes,php iphone push push-notification
2110,11984050,927002.0,2012-08-16T09:15:29Z,,0,get set property always returns null,c# asp.net
2111,23664240,926143.0,2014-05-14T20:12:27Z,,1,"Tango with Django, Chapter 11: Could not parse the remainder: ' static' from 'load static'",django
2112,2705950,84201.0,2010-04-24T20:08:16Z,,0,why width not working here?,css xhtml
2113,27883970,1143482.0,2015-01-11T04:29:32Z,,0,how can I get a country name without using GEOIP functions on Godaddy's web host?,php geolocation
2114,33241840,,2015-10-20T16:23:06Z,2015-10-23T14:55:24Z,2,Debugging is not Working,c# debugging unity3d
2115,14158600,1948724.0,2013-01-04T14:00:52Z,,5,How to get version of referenced internal library from apk,android version apk
2116,25473370,1457267.0,2014-08-24T15:39:21Z,,1,Xamarin C# Two UITableViewCells in one UITableView,c# ios uitableview xamarin
2117,38205290,6471465.0,2016-07-05T13:53:28Z,2016-07-06T00:31:25Z,-4,Summing a number recursively and displaying it,javascript php jquery ajax
2118,20968780,1233535.0,2014-01-07T10:05:03Z,,0,create trigger mysql error,mysql triggers phpmyadmin
2119,6803840,859776.0,2011-07-23T23:00:31Z,,0,Chrome extension: Inject javascript into a webpage to perform a ajax request?,javascript ajax google-chrome google-chrome-extension inject
2120,4258330,12597.0,2010-11-23T16:29:37Z,,10,Aero: How to draw ClearType text on glass?,aero cleartype aero-glass
2121,19490370,2417378.0,2013-10-21T09:12:50Z,,0,How to send request from javascript to servlet?,java javascript jsp tomcat servlets
2122,30644040,805923.0,2015-06-04T12:36:19Z,,1,"OpenOffice Calc displays only 9 numbers after decimal points, how to show more",formatting openoffice-calc formulas libreoffice-calc
2123,25118390,2801432.0,2014-08-04T12:10:58Z,,0,How to convert asp.net website with sql server to .EXE file using visual studios,asp.net sql-server database visual-studio-2010 exe
2124,6420560,614008.0,2011-06-21T05:02:55Z,,3,"Why does my call to 'wxGetTranslation' result in the compiler error ""ambiguous call to overloaded function""?",c++ wxwidgets bitcoin
2125,19215050,1012267.0,2013-10-06T23:14:42Z,,0,how can we delete one value out of two values from table?,sql sql-server
2126,36066020,4886927.0,2016-03-17T16:12:14Z,2016-03-18T00:32:24Z,1,"Alternative to ""while"" loop",java
2127,34187080,229311.0,2015-12-09T19:12:18Z,,0,QMainWindow Open File dialog cut off and doesn't respond,c++ qt user-interface qt5
2128,15475350,1053692.0,2013-03-18T11:09:02Z,,0,Zxing 'undefined symbols for architecture x86-x64' error,xcode linker zxing
2129,35090370,5858381.0,2016-01-29T17:21:59Z,,-4,Import csv and make mathematical operation with its cells in matlab,matlab csv
2130,25046290,3814168.0,2014-07-30T20:26:47Z,,-2,VB.NET: GetFiles() in Specific Directory,vb.net directory getfiles
2131,5403360,470892.0,2011-03-23T09:50:31Z,,0,I want my app to run in background when a message is received. How do i program it?,android background sms
2132,2321330,16868.0,2010-02-23T20:08:00Z,,0,How to copy attachments from a List into a document library via workflow activity,sharepoint-2007 sharepoint-designer file-copying sharepoint-workflow
2133,768400,88106.0,2009-04-20T14:07:24Z,,5,Winforms listbox not updating when bound data changes,c# winforms multithreading data-binding listbox
2134,29732160,3957231.0,2015-04-19T15:56:48Z,,2,mutator methods with Fixnum and Symbol,ruby
2135,30529210,1185534.0,2015-05-29T12:06:38Z,,0,Handling HTTP 401 with WWW-Authenticate in Cordova / Ionic iOS application,javascript ios objective-c cordova ionic
2136,35480290,5049218.0,2016-02-18T11:32:53Z,,-4,How to get elements value from an array,php arrays
2137,37441330,6061004.0,2016-05-25T15:17:12Z,,0,How to change formula programmatically? MathDox formulaEditor,javascript math editor
2138,17925390,2630385.0,2013-07-29T13:28:47Z,,0,HighCharts showing date range average 18:00-19:59,javascript jquery highcharts highstock
2139,19334170,1239834.0,2013-10-12T12:26:16Z,,0,Define object method in javascript,javascript
2140,39937420,340688.0,2016-10-08T21:10:03Z,,0,ReferenceError: regeneratorRuntime is not defined,javascript babel rollup rollupjs
2141,5987540,231567.0,2011-05-13T05:22:25Z,2011-06-30T17:21:07Z,8,visualvm vs JProbe vs JProfiler,java performance profiling visualvm jprofiler
2142,24713650,3481734.0,2014-07-12T13:58:50Z,,1,"Magento latest products without ""new"" flag",magento date products
2143,14439170,489762.0,2013-01-21T12:57:31Z,,0,how to get information from blue ray disc player of google tv,android google-tv
2144,32771160,5327511.0,2015-09-24T21:23:49Z,,0,Android: Passing String Array over Multiple Activities,java android arrays bundle
2145,12172210,1400649.0,2012-08-29T06:43:38Z,2016-10-19T17:40:09Z,2,textView without any default padding while increasing size of textView,android android-layout android-widget
2146,38123140,6496537.0,2016-06-30T12:29:44Z,,0,Using App Model V2 to get access to calendar,azure
2147,36850490,6252419.0,2016-04-25T20:31:05Z,,1,Remove apostrophe from arraylist,python replace special-characters
2148,7908410,1015372.0,2011-10-26T20:20:51Z,,2,Creating a Cluster Fileserver System,filesystems cluster-computing
2149,22214210,864490.0,2014-03-06T03:24:55Z,,2,KineticJS very slow on iPad 2,ios performance animation mobile kineticjs
2150,36204660,1592380.0,2016-03-24T16:01:00Z,,2,Bootstrap-datetimepicker: Arrows do not work with restricted hours,javascript jquery twitter-bootstrap eonasdan-datetimepicker
2151,36720670,2097703.0,2016-04-19T14:00:53Z,,2,Mysql remove row - security issue,php mysql
2152,32796480,595440.0,2015-09-26T11:05:10Z,,1,Call xml2json from react,reactjs
2153,6263060,436830.0,2011-06-07T09:14:27Z,,2,openssl handshake failed,c linux ssl
2154,22211150,1946082.0,2014-03-05T22:51:53Z,,1,Can someone explain what is this (void**) &d_in?,c cuda parallel-processing
2155,36827920,3293027.0,2016-04-24T19:32:24Z,,0,Which ECMAScript Version can I use in Adobe Animate CC,javascript animation adobe ecmascript-6
2156,4414070,116522.0,2010-12-10T23:00:29Z,,2,rails routes using picnik with paperclip,ruby-on-rails ruby ruby-on-rails-3 routes paperclip
2157,3134850,378299.0,2010-06-28T17:54:53Z,,0,How do I tell django to not escape % and _ in a query,python django
2158,11040240,1453025.0,2012-06-14T19:42:26Z,,1,Download file from ftp server in metro application,c# ftp microsoft-metro
2159,28887980,4414491.0,2015-03-05T21:22:21Z,,0,Trouble displaying ColdFusion Results in proper order when Field length varies 101 vs 1000,mysql sorting coldfusion sql-order-by
2160,19357830,2622293.0,2013-10-14T10:05:27Z,,1,Parse and plot data received from log-file on-the-fly,perl bash gnuplot on-the-fly
2161,26726790,1330150.0,2014-11-04T02:31:20Z,,0,HttpHandler in separate assembly always returns 404,c# asp.net-mvc-3 iis-7 httphandler class-library
2162,9915800,1267305.0,2012-03-28T21:18:29Z,,0,if select then insert in SQL,mysql
2163,27268840,2849157.0,2014-12-03T10:10:20Z,,0,Can I add onFocusChangeListener to sub item of ListView?,java android listview event-handling onfocus
2164,39112760,1033138.0,2016-08-24T00:43:56Z,,0,htaccess to nginx conversion,apache nginx
2165,31859840,3709000.0,2015-08-06T15:28:32Z,,-2,How to show hidden elements from a link to an anchor,javascript html anchor
2166,847060,41021.0,2009-05-11T07:22:35Z,,0,Easily access an array based on its dimensions,arrays actionscript syntax multidimensional-array eval
2167,37060290,2848483.0,2016-05-05T21:07:28Z,,1,"OCaml llvm ""Unbound module ExecutionEngine""",compiler-construction ocaml llvm executionengineexception
2168,26275470,3893273.0,2014-10-09T09:55:33Z,,0,css - z-indexing and layer specifications,html css z-index positioning layer
2169,2663660,319819.0,2010-04-18T19:40:51Z,,1,Which Database to use for CMS project in ASP.NET - SQLite or SQL server compact?,asp.net sqlite content-management-system sql-server-ce
2170,36316330,4035194.0,2016-03-30T18:02:01Z,2016-03-31T04:17:28Z,-1,How can I make a diamond of zeroes in a matrix of any size?,matlab
2171,36216470,293856.0,2016-03-25T08:25:38Z,,1,What is the difference between classVariableNames: '' and instanceVariableNames: '' when setting up a Singleton in Pharo Smalltalk?,smalltalk pharo
2172,13149860,804289.0,2012-10-31T01:07:34Z,,1,Big graph can't show in FireFox by Flot,javascript jquery firefox internet-explorer-9 flot
2173,19924330,530863.0,2013-11-12T08:32:01Z,,0,Yodlee with Symfony2 integration,symfony2 yodlee
2174,37981670,4581498.0,2016-06-23T03:08:44Z,,0,Angular 1.5 Component Example,angularjs-components angularjs-1.5
2175,4526320,381258.0,2010-12-24T12:29:57Z,,2,Java - 'continue' loop iteration after certain timeout period,java android for-loop
2176,2352850,195024.0,2010-02-28T21:58:50Z,,4,WPF enable/disable controls,wpf controls
2177,31828330,4549522.0,2015-08-05T09:19:50Z,2015-08-05T09:51:13Z,-2,How to remove duplicate values in two arrays?,php
2178,30215050,4397460.0,2015-05-13T12:38:52Z,,0,With open's IF statement,python python-2.7
2179,32076940,3047729.0,2015-08-18T15:44:59Z,,0,Using substitutions in snippets in Sublime Text 2,regex sublimetext2 code-snippets
2180,666240,68553.0,2009-03-20T13:54:21Z,,0,What is the purpose of the Build Configuration Manager in VS2008?,visual-studio visual-studio-2008
2181,26604230,2748305.0,2014-10-28T08:58:40Z,,0,How to get session in IE Driver,java internet-explorer selenium selenium-webdriver jsessionid
2182,25517470,15441.0,2014-08-27T01:16:26Z,,0,is there a way to copy the loaded ivy jars to the filesystem in eclipse?,java eclipse filesystems ivy
2183,12403990,1668234.0,2012-09-13T10:13:33Z,,0,Magento only the last event is executed,magento
2184,11387000,458960.0,2012-07-08T21:50:48Z,,1,How to call CSS animation manually with Javascript?,javascript css uiwebview
2185,33294300,2077201.0,2015-10-23T03:14:47Z,,0,"Getting around not being able to nest aggregators, sql server",sql sql-server
2186,21589530,3241112.0,2014-02-05T22:04:08Z,,2,"MAX, SUM then AVG all in one SQL query?",mysql sql database
2187,37496690,2042216.0,2016-05-28T08:01:31Z,,0,sapui5 complex data binding,javascript data-binding sapui5 openui5
2188,9259040,259936.0,2012-02-13T10:38:07Z,,0,Get MVC3 to use Oracle for user roles and memberships,visual-studio-2010 asp.net-mvc-3 membership-provider odp.net
2189,24329910,2309598.0,2014-06-20T14:42:44Z,,0,Bootstrap isn't responding,css wordpress twitter-bootstrap responsive-design
2190,4793090,559316.0,2011-01-25T11:43:51Z,,2,Many nested `for` cycles depending on a variable,ruby recursion nested-loops
2191,6030240,458669.0,2011-05-17T11:41:45Z,,0,Putting contents of a file on NSPasteboard using UTI not NSFileContentsPboardType?,cocoa clipboard nspasteboard uti
2192,1698010,100488.0,2009-11-08T21:43:10Z,,2,C++ Templated return,c++ architecture templates composition
2193,20185560,2996030.0,2013-11-25T05:43:31Z,,1,Jquery Dialog Not coming On Top Other dialog box,javascript jquery dialog
2194,34961350,1468531.0,2016-01-23T08:32:37Z,,0,How to make Visual Studio automatically retrieve database changes from SQL Server?,c# sql-server winforms visual-studio
2195,14560280,712183.0,2013-01-28T10:45:29Z,,1,insert into SelectCheckboxMenu images,java jsf jsf-2 primefaces
2196,2707870,319322.0,2010-04-25T10:32:38Z,,20,Whats the difference between \z and \Z in a regular expression and when and how do I use it?,java regex
2197,4218190,172202.0,2010-11-18T18:25:04Z,,0,What is Django on IronPython.Net Status?,asp.net django ironpython
2198,21158830,932821.0,2014-01-16T10:11:40Z,,0,Calling WCF service from jsp page,asp.net wcf jsp
2199,22287980,1577276.0,2014-03-09T20:49:19Z,,0,Issue adding attachments to documents in CouchDB,json couchdb couchdb-futon http-1.1
2200,14116220,1330563.0,2013-01-02T02:25:30Z,,1,Testing locomotive.js with Mocha,node.js mocha locomotivejs
2201,36133640,4911744.0,2016-03-21T14:24:56Z,2016-03-23T03:19:30Z,-5,C store digit and spaces in char array,c
2202,18426470,2361366.0,2013-08-25T06:47:31Z,,0,"CanCan, what does passing a block to the can method in Ability#initialize do?",ruby-on-rails ruby authentication authorization cancan
2203,16904060,903102.0,2013-06-03T19:09:00Z,,0,MSSQL Aggregated time query with multiple columns,php sql-server tsql
2204,928440,39529.0,2009-05-29T22:39:26Z,,1,"Why would two mysql files (same table, same contents) be different in size?",sql mysql filesystems
2205,5194440,86611.0,2011-03-04T13:37:37Z,,2,Jersey or Wink on WebSphere,java rest websphere jersey apache-wink
2206,29635580,961389.0,2015-04-14T19:13:40Z,,0,Merge 2 arrays into 1 multidimensional array by index,php arrays multidimensional-array array-merge
2207,30401500,2611329.0,2015-05-22T16:17:42Z,2015-05-23T00:16:00Z,3,Update multiple records at once in asp.net mvc,c# asp.net asp.net-mvc
2208,14984830,2091886.0,2013-02-20T16:23:51Z,,1,Send Array of strings from red5 (Java) to Flash (ActionScript 3)?,java arrays actionscript-3 flash red5
2209,36364010,5553301.0,2016-04-01T19:05:39Z,,0,How to get data from json format using groovy?,groovy
2210,24836550,2102753.0,2014-07-19T03:49:00Z,,0,Reflection - Casting an Object to it's unknown Superclass on the fly?,java reflection private
2211,20272640,2241553.0,2013-11-28T18:21:29Z,,0,SharpDX toolkit Content.Load<Texture2D> throws SharpDXException,texture2d sharpdx directdraw
2212,16869570,2134440.0,2013-06-01T05:53:07Z,,-4,list<String[]>.groupby / orderby Linq,c# linq group-by
2213,12894950,1089640.0,2012-10-15T11:45:13Z,,0,OutOfMemory Error: Bitmap exceeds VM Budget while creating Bitmap,android android-layout
2214,21954260,3332598.0,2014-02-22T12:23:21Z,,0,mapping list of Person in another person,jpa mapping
2215,6336170,2519914.0,2011-06-13T20:49:42Z,,2,group parts of a string into an array element,javascript regex
2216,23086270,3536256.0,2014-04-15T14:12:11Z,,1,Disqus API 400 Error only on Production,ajax rest disqus
2217,9052460,713047.0,2012-01-29T10:26:31Z,,4,"With just one particular Bluetooth SPP module, .createRfcommSocketToServiceRecord() suddenly no longer works, but reflection method works",android bluetooth
2218,27239280,4020578.0,2014-12-01T23:27:03Z,,0,Chrome webNavigation.onComplete not working?,google-chrome google-chrome-extension youtube
2219,628220,24059.0,2009-03-09T22:07:24Z,2012-08-27T16:36:17Z,4,What should I consider when selecting a language?,programming-languages
2220,16688990,2166976.0,2013-05-22T10:04:19Z,,3,How to display progress bar while executing big SQLCommand VB.Net,.net sql sql-server vb.net
2221,17773380,2517419.0,2013-07-21T14:29:04Z,,-1,Which code snippet executes faster?,java android
2222,36004370,6059391.0,2016-03-15T06:45:53Z,,4,PHP Date time format in SQL query,php sql
2223,27096990,4285807.0,2014-11-24T02:24:26Z,,0,"spdep ""Not yet able to subset general weights lists"" listw",r geospatial regression spatial
2224,5088760,148478.0,2011-02-23T08:55:59Z,2012-08-24T11:53:46Z,1,Warning: mysql_query() [function.mysql-query]: Unable to save result set in,php mysql
2225,25773180,1449964.0,2014-09-10T19:06:24Z,,1,Predictable and consistent cross-browser printing from HTML,css html5 svg printing printing-web-page
2226,31891440,1709718.0,2015-08-08T08:59:34Z,,0,"CSS unable to change div position, this is causing clipping",html css wordpress video youtube
2227,10759600,1356864.0,2012-05-25T18:25:27Z,,1,How can i get the value of the next row of my DataGridView,c# datagridview compare row datagridviewrow
2228,13228750,1621689.0,2012-11-05T08:55:58Z,,0,Calling custom method on add event of collection in Backbone.Marionette,javascript backbone.js marionette
2229,31330090,730264.0,2015-07-09T23:34:18Z,,4,Parsing units with javascript regex,javascript regex
2230,17967410,2450030.0,2013-07-31T10:03:42Z,,0,How to use input processor and output processor in add_xpath,scrapy web-crawler
2231,32344310,5290800.0,2015-09-02T03:43:03Z,,1,Hexadecimal: Set an 8-bit byte in an int,java integer bitwise-operators bitmask 8bit
2232,16430020,1142644.0,2013-05-07T23:05:31Z,,1,Wait properties windows dialog before continue script,c#
2233,11185980,569466.0,2012-06-25T08:40:26Z,,3,How to find the center of the screen in any resolution,c# winforms
2234,23042630,2993860.0,2014-04-13T12:17:10Z,,7,Unexpected data found during save on eloquent / Laravel,php laravel-4 eloquent php-carbon
2235,15963430,2256160.0,2013-04-12T05:01:26Z,,0,Removing UIImageView From Button,ios uiimageview
2236,2080230,211901.0,2010-01-17T06:54:10Z,,3,PHP cURL Warning during curl_multi_add_handle,php
2237,10842880,1203228.0,2012-06-01T00:10:36Z,,1,Setting permissions in PHP on server,php file upload permissions
2238,24777630,485743.0,2014-07-16T09:50:32Z,,0,Bootstrap custom layout,javascript jquery html css twitter-bootstrap
2239,30395490,3403003.0,2015-05-22T11:25:53Z,,1,Combine multiple rows into a single row in SQL,sql sql-server sql-server-2008 sql-server-2012 pivot
2240,22423720,3413146.0,2014-03-15T12:19:33Z,,0,"How to include another if function within a combined if, vlookup and index function?",excel
2241,13023960,815333.0,2012-10-23T05:14:31Z,,2,Locate Fermat's point in a triangle using BFS,algorithm graph geometry breadth-first-search
2242,33209880,2280677.0,2015-10-19T08:29:23Z,,5,"In wp_query, how can I order by a complex calculated or conditional fields?",php mysql wordpress wp-query
2243,30415940,3385195.0,2015-05-23T18:00:49Z,,0,SQL many to many relation,mysql wordpress join
2244,33008210,1449513.0,2015-10-08T06:31:35Z,,1,Deleting files or group in Xcode Project using AppleScript or programmatically,ios xcode automation applescript
2245,32028570,2265734.0,2015-08-15T19:36:12Z,2015-08-15T19:41:44Z,0,Wrong indentation after installing newer Vim,vim
2246,30289540,4262802.0,2015-05-17T16:59:06Z,,1,What is a MongoDB driver in layman's terms?,mongodb driver
2247,9659740,1073964.0,2012-03-11T22:56:22Z,,0,Is there a way to make the ICEPush 2.0.0 wicket pushpanel work with wicket 1.5.4?,java wicket-1.5 icepush
2248,12282620,589195.0,2012-09-05T13:30:16Z,,1,Mouse hover menu like the toolbar in visual studio,c# wpf
2249,7761130,496127.0,2011-10-13T22:22:29Z,,1,How can escape spaces in directory names in a MANIFEST.in files?,python setuptools
2250,6409680,806433.0,2011-06-20T10:10:37Z,2011-06-20T20:32:06Z,1,Multiple attachments with in contact form,php attachment
2251,12784450,1729211.0,2012-10-08T15:08:55Z,,0,MVC and Sub or Sub Sub Folder,.net asp.net-mvc-3
2252,22710140,872711.0,2014-03-28T10:26:19Z,,0,Flowscope and get request,jsf-2.2
2253,33834700,2785289.0,2015-11-20T19:34:29Z,,0,"calculate form fields values only on the ""edit form"" view in rails",ruby-on-rails ruby-on-rails-4 activerecord model callback
2254,3206660,104998.0,2010-07-08T18:12:53Z,,4,Using AsymmetricAlgorithm Private and Public key with RSA C#,c# cryptography rsa public-key private-key
2255,39911360,5663677.0,2016-10-07T07:05:24Z,,0,show all check box elements with the same id in html page,javascript jquery html
2256,21220760,714693.0,2014-01-19T18:24:08Z,,2,Where did JSONConfiguration go in Jersey 2.5.x?,java jaxb jersey
2257,33099950,5134102.0,2015-10-13T10:10:43Z,,1,Is there a performance penalty returning an int in a method that return a primitive double?,java
2258,33819760,4427378.0,2015-11-20T05:40:47Z,,-2,Android Gradle build error Need to connect with database,android androidhttpclient android-json
2259,36822580,5930493.0,2016-04-24T11:36:27Z,,-2,Find type of data in each column of dataframe,python pandas dataframe categorical-data
2260,28670690,1638390.0,2015-02-23T09:39:05Z,,6,"When debugging with IntelliJ IDEA, what do the different variable colors mean?",java debugging variables intellij-idea
2261,23552200,3618171.0,2014-05-08T20:46:50Z,,1,Using Non-default Fonts in a Java Application Launched Using Java Web Start,java unicode fonts jnlp
2262,22332010,3380762.0,2014-03-11T17:21:03Z,,1,requests: TypeError: 'tuple' object is not callable in python 3.1.2,python python-3.x python-requests
2263,30461850,1141299.0,2015-05-26T14:46:12Z,,1,Can't test method with resolved promise in angular/jasmine,angularjs unit-testing jasmine promise
2264,37760720,4242954.0,2016-06-11T06:32:38Z,2016-06-11T17:00:54Z,1,Why this is referring the outside variable?,javascript json object
2265,9778080,1200204.0,2012-03-19T21:15:59Z,,-1,How can i implement a Linked List and another class,java class linked-list
2266,6802410,851181.0,2011-07-23T18:26:54Z,,75,"Mac user and getting WARNING: Nokogiri was built against LibXML version 2.7.8, but has dynamically loaded 2.7.3",ruby osx nokogiri libxml2
2267,22133000,1667634.0,2014-03-02T20:28:49Z,,1,jquery hover precedence and clearTimeout issues,jquery hover mouseover cleartimeout
2268,11048850,1381760.0,2012-06-15T10:21:42Z,2012-06-18T14:58:13Z,0,fetch if data exist in database table,android sqlite
2269,26605400,2376945.0,2014-10-28T09:59:11Z,2016-09-26T14:54:43Z,2,How to compile Libsass 3.0 in windows?,c++ windows visual-c++ visual-studio-2012 libsass
2270,22686550,1051496.0,2014-03-27T11:41:05Z,,2,Unit test contains instances of other classes not only mocks,java unit-testing tdd testdrivendesign
2271,10674330,1013752.0,2012-05-20T14:38:33Z,,2,Why does the Google Maps DirectionsService return different routes?,javascript google-maps google-maps-api-3
2272,13088790,1635635.0,2012-10-26T14:25:08Z,,0,Loop images in gallery,jquery fancybox
2273,3154260,167833.0,2010-06-30T23:55:16Z,,0,User control's elements not getting initialised when added dynamically?,asp.net webusercontrol webusercontrols
